,artist,link,song,text,cluster
249,Xzibit,/x/xzibit/lax_10193662.html,Lax,"You better get ready for the war    It's so frustratin, so many hatin  Somebody gon' make me break the law  But I ain't waitin, there's no escapin  You better get ready for the war    A shotgun fanatic, who right back at it  You get, mopped and dropped like a filthy habit  X, snatch and grab it, got you hopin I fail  Cause if I fail you'd be happy like a faggot in jail  I'm full retail, guaranteed to sell  In my jet black McClaren with my mademoiselle  I'm strong-arm steady, you fragile and frail  You think you ready for them steady niggaz? I can't tell  Sex sells so fuck you all, we came to bubble and ball  You getting shutd own soon as I touch down  Bust rounds, enemies slayed and cut down  Fully automatic spittin rounds with no sound  Break down your whole regime, like an M-16  Make sure the chamber in the barrel is clean  And the spring that's connected to the firin pin  That's connected to the trigger when I squeeze it again, begin    Look ma top of the world, the best of the best  King California, L-A-X  Out the hood, in the penthouse, from the projects  One man, one gun, how the West was won - sing!    It's so frustratin, so many hatin  Somebody gon' make me break the law  But I ain't waitin, there's no escapin  You better get ready for the war    It's so frustratin, so many hatin  Somebody gon' make me break the law  But I ain't waitin, there's no escapin  You better get ready for the war    Hit like a heavyweight, breathe deep, meditate  Make the whole crowd get loud, make 'em levitate  I ride through my city like a presidential candidate  L-A-X, Phantom double-are, and accelerate  Stack build elevate, crash through the prison gate  Generation hate, appetite to eliminate  X-Man don't spit rhymes, I ventilate  Traffic contraband, yeah banned through the interstate  Got a sick flow - didn't know? Let me demonstrate  Renovate the game, new nigga that you love to hate  The left hand lands and the right hand devastates  Half part of your face replaced with a metal plate  Irate, get snatched to a better place  Let the detached decorate with the yellow tape  Detonate, drop bombs, make the earth shake  In Brazil with a half mill' in the briefcase    Look ma top of the world, the best of the best  King California, L-A-X  Out the hood, in the penthouse, from the projects  One man, one gun, how the West was won - sing!    It's so frustratin, so many hatin  Somebody gon' make me break the law  But I ain't waitin, there's no escapin  You better get ready for the war    It's so frustratin, so many hatin  Somebody gon' make me break the law  But I ain't waitin, there's no escapin  You better get ready for the war    You better get ready for the war",2
250,Xzibit,/x/xzibit/likwit+rhyming_20148164.html,Likwit Rhyming,"[Xzibit]  From now and forever its the Likwit Emcee    ""From now and forever its the Likwit Emcee"" [Scratched by Tony Touch]    [Defari]  Danger danger, wild west ranger ranger  Rearrange 'a the mark ass stranger  Behold, the look on my face stone cold  With a rare cowboy style that never grow old    I'm the Golden State bear with a rough flare, plus debanare  Time for me and mine, but for any kind I can't care  Stormy weather rain liquid  Defari con Tony Toca, Tash, and Xzibit    Break necks bounce with it when I spit it  Knockin this jam is a form of calastenics  Let it knock when you mashin down the block  Rims spank with the car wash    Watch the bitches stop  An look, always stay five steps ahead  Hard at work, while you tricks lay in bed  Dead to the world but ?Hayru? he be the sun    Always burnin, 'Cause my job is never done  Run from one time I rather dump an AK  that's for all the black and brown that got carried away  To the morg, when I look in the mirror I see the Lord    ""Oh my God"" [Scratched by TT]    [Tash]  Since niggas want to set trip  It's time to start the checklist sh the Likwit rhymer runnin through your cityreckless  Blame it on the hennisey, we drink that shit for breakfast    My style be standin out like my homie Tony's necklace  This is flawless raw'less for ya ballers  Nah, fuck why'all, this is for all my drunken alcoholiks  Nah, fuck dat, this is for my homie Tony Touch    I told ya homeboy we come through in the clutch  New York, L.A. its not the same thing  why'all niggas rob, out here we gangbang  Guns to the ammo, niggas think they Rambo    Standin on the corner with they khakis and they flannel  Dang yo' flow sound just like D's  Who want to battle three G's for T's  Please, read it off the lips of the Alki-bumrusher  Fuck you up so bad, Tony wouldn't want to Touch ya    Say what?  Say what?  Say what?  Say what?  Say what?  Say what?  I'll fuck you up so bad, Tony wouldn't want to Touch ya  Say what?  I'll fuck you up so bad, Tony wouldn't want to Touch ya    [Xzibit]  Lets get upclose and personal, malicious, Sid Vicious  I bang bitches, you might find yourself missin tonight  Rapper's Delight, keep it at the house but ain't fuckin it right  Got'choo stuck in the headlights, can't move  Impact is all of the sudden, vehicular homicide  But I ain't stoppin for nothin  Me and my cousin, strong buzzin, and playin a dozen  Pushin and shovin', leads to gettin sucked and rolled up  Like a nigga with a mask and a gun, hold up  Rappers act like they ain't gon' die for small fry  Try to reply, don't touch what you ain't gon' buy  I ain't gon' lie, motherfucker love to get high  Barely get by with scraps and pennies  Now we winnin Grammy's and Emmy's  And party with the henni and remi  Got a big bang theory nigga keepin it hot  Its the art versus ??? or not    [Scratched by TT]  ""Let me show some off me skills here""  ""Alright....that does it""",2
251,Xzibit,/x/xzibit/louis+xiii_21046444.html,Louis XIII,"Never has it been so brightExplain  Gotta tail bitches, get outta my sight  Bitch, you blocking my light  I'm in Vegas front seat at the fight  I'm a alcoholic so you know I'm getting it right  Louis the 13th  Hennessy black when I'm thirsty  I like my liquor dark milk chocolate Hershey)  But first we  Gotta bang loose for the niggas that's been waiting on it  Patiently debating, even hating on it, bitch  I started this gangsta shit  House shoes and the shotgun, check the pinks)  The hangover is over, Tila created the lynx  (So tell the whole world to suck my dick, real shit  The addiction that you can't deny  Twelve steps to recovery, or else you die)  Yeah, this is for you and I  Fly, pelican, fly  Fuck trying to get by  Or we can put that bullshit aside and kill 'em  L-B Cool S  Put a (?) out in Sweden out in (?)  So what makes a motherfucker so damn fresh?  We on the coast, yeah, you know to the left  Louie the 13  Back down original, pack-town originiator  I'm full of 40's like the g-thang refrigerator  Getting paper with my neighbor like that Clippers and the Lakers  Drinking Jac' next to Jack, courtside at the Staples  Affiliation is vital for survival, we rolling  (?) pull it up with a million bucks  (And I'm feeling like a million bucks  A all-star nigga still in shucks  Louis the 13th  You can say what you say, just spell (?) right  Still got a lot of Louie's leftover from last night  We alcoholic minded, DJ rewind it  Bitches in liquor, we only fuck with the finest  King-T your higness  I'm timeless, y'all niggas is spineless  Drinking everything on the wine list  So yeah, nigga, come and catch this fade  Or break bread and we can all get paid  Louis the 13th  I got 14 courts, all sorts of imports  Premium spirits, mixed with marked lyrics  Don't fuck with Xzibit, I will crush your frame  Say my name, I will hunt you down like Saddam Hussein  I'm crown royal  Coming out the Compton soil  Niggas in the kingdom stay loyal  It's the old English, linguist, distinguished genius  Always got a cup in my hand  Louis the 13th  Lets have a conversation on my present situation  I don't need to be a star, I got my own constellation  Professional inebriation, we having a celebration  A live nation and heavy rotation  Patience  Hold more information than a free mason  It's a secret society, never try sobriety  SS Bugatti, live with the Illuminati  (?) picking up the bodies  We crash the party  (?) and Harley's mixed with Bacardi  Man, fuck everybody",2
252,Xzibit,/x/xzibit/nobody+sound+like+me_20148089.html,Nobody Sound Like Me,"If you saw you walking on a street and a  black man were comin' torward you  what would you be feeling?    Just one single black man? (yeah)  I really don't fear that  You know but if it's a group I'm talking from age thirt  even thirteen even younger than  thirteen. Yes I will walk across the street.    Interviewer:  Well let me ask you this...    ""I don't want niggas soundin' like me"" -Ghostface Killah on 'Shark Niggas  (Biters)'  ""I don't want niggas soundin' like me knowhatI'msayin'?"" (x2)    Xzibit:  Yo we gettiin' restless me and D.O.G.s  Never pretendin' rather we sendin' a very clear message  Either you with me or against me punk hit 'em up  Provide housin' for these shrimp from the shells we dump  I'm makin' 'em bounce other niggas fail to bump  Til we takin' advantage of inflicting irreversable damage  It's the long awaited anticipated Likwit MC  Bombin' first cause I feel it's better to give then receive  You better believe  Xzibit stays savage above the average  When niggas try to switch turn bitch for the cabbage  But see all that irrelevant it's like tryin' to turn a whore celibate  I dance with the devil for the hell of it  Burning down your lavish lanndscape on digital tape  Cause everything you rhymin' about is actually fake  So make room for the legitimate nasty inconsiderate  Thinkin' you rankin' top dollar but really counterfeit    Hook    Montageone:  Niggas we null and void I get swole like a keyloid  To overload your system with rhymes for millenniums  To shut down artists with beats the deep closure  Battlin' top rank for bank and exposure  So open up your door to me Cause if it's closed  I'm a brakin' in with some pantyhose  Over the mic  So you don't know who I sound like  Executing those who record and bite to sound tight  It's not permitted by the right  The Gustopo surprising these niggas like Benny Blanco  Remember me man? You thought I was a fan till I threw you in the back of a  van  Yo these Drop Squad delegates rhymes are delicate  I spit on the mic to get these MC's pussys wet  For those with plans to clone me thee original  It can't be done I'm digital (digital)    Hook    Xzibit:  Yo who want to come see the hard rock?  The non stop green block yo whole block receive speed knot  You need not  Get brave my bullets never graze  They hit close to home separating flesh from bone  So better get off on your own bitch  Rollin' chrome shit tryin't to own shit  I was molded, after the best that the streets had to offer  The author of my own destiny  So I suggest you stop stressin' me  I'll find out when I pull my nine out and blow your mind out  Play a deadly game with no fouls and no time outs  Inhale large amounts of dojah forever ready like a soldier  I'm lock mode and shoot from the shoulder  And burn down your lavish landscape digital tape  Cause everything you rhyme about is actually fake  So make room for the legitimate nasty inconsiderate  Thinkin' you rankin' top dollar but really counterfeit    Hook    ""I don't want niggas soundin' like me. On no album""",2
253,Xzibit,/x/xzibit/recycled+assassins_20148092.html,Recycled Assassins,"There's no escape from the ones who harassin'  The reason for the illin' is the reason for askin'  Now I try to school 'em on the killin' and blastin'  But season after season they recycle assassins now    He's too advanced for his own good  He didn't get a second chance to see the glock pointed at his hood  Makin' his way through the rain he's caught in the game  He felt the pain of a slug to the back of the brain  Nothin's changed in a city flask  Where niggas lurk in black shirts pants and low hats, forever  Until the job is done and no one's left  My man Jeff told me with his very last breath  To watch moms  But they got her with the car bomb  Pop tried to save her second blast got his arm  Niggas play for keeps like casino  Baby's has got fathers just got back from doin' Chino  With nothin' to lose loose screws in the attic  The only skill a nigga knows is how to strip an automatic  And stash the barrel stab a nigga something terrible  Death resume 20 kill in incredible time  No guilt and shame  On the mind stuck a nigga for lookin' didn't know he was blind  So I find  Mankind is a serious threat  To another others kind when there's something to get  In a vet gonna fast jet to the spot to see what they got  Nobody saw shit cause it's not  Cool to brake the rule of the code of the streets  Niggas frightened by the visions of the blood on the sheets  And it's deep how blood drys as a mother crys  Open eyes gettin' landed on by flys  There's no disgues for the ones who harassin'  The reason for the illin' is the reason for askin' now    There's no escape from the ones who harassin'  The reason for the illin' is the reason for askin'  Now I try to school 'em on the killin' and blastin'  But season after season they recycle assassins now    I came from a family of one girl and three boys  Fuck playin' with toys our fun was on the block  Watchin' all the cats negotate the neighborhood stock  My job was to come runnin' whenever cops was comin'  My older brother I figure was the ring leader  Whenever these cats move they all bring heaters  All black and nickel plated (c'mon)  Soon became fasinated bitches cars and kicks  And look at how fast they made it  My younger brother gave less than a fuck he was content  With G.I. Joe and Tonka trucks  But I want butts, livin' first class delux  15 years old soldier ready to serve these clucks  My older brother was touched  It's a game where you don't play gotta have cane  Crack house for my birthday  The next day my brother shot in cold blood by the police  In a rage he lived but he payed the price  Caught with keys 25 to life  Takin' in by the crew time to standed on my own two (c'mon nigga)  But as I marinated thinkin' about the hood  I really can't remember my body doin' good  For long big decisions somebody got to make 'em  Undercover recognize the face now can't shake a  Phone tap (what) and now I'm in the belly of the beast  Use to sittin' in leather sheets now I'm sittin' awaitin' release  Visitors day, my younger brother came down  Put the toys down excited about the first round  He bust I was crushed to finally see  The solution to the problem could of started with me  It's on now    There's no escape from the ones who harassin'  The reason for the illin' is the reason for askin'  Now I try to school 'em on the killin' and blastin'  But season after season they recycle assassins now",2
254,Xzibit,/x/xzibit/right+on_20148122.html,Right On,"Yeah, ha  Ladies and gentlemen (Ha, Yeah)  You got money and then bitches  Power..    Ya had it, ya lost it  Ya leased it, ya flossed it  Business fell through now ya comin up off it  He bought it, he rolled it  He passed it, you smoked it  Now ya fucked up off some weed mixed wit coke shit  Ya love her, ya hate her  Ya fucked her, ya raped her  Twenty-five to life 'cause ya can't control ya anger  Its heavy, its deep  Its solid, its weak  Things people say about ya records in the streets (Check it)  Be careful what ya wish for  Ya fuck around and get it  I did it got in it  Spit it and didn't waste a minute  So where my niggas at?  What part of the game is that?  I paid my dues now nobody tryin to pay me back  And if they did i would probably have as much as shaq  My life is the movie so listen to the soundtrack  This what its all about  You better stall me out  And feel the aim of the name you niggas callin out    [Chorus]  If you feelin how I'm feelin  And you ready and willin  to come to the table  I put it together who doin it better  Come bounce with me (Come on)  You can smoke a whole ounce with me (Right on!)  Take em out!  If you movin how I'm movin  And you chosen and proven  So lose the illusion  The top guns cue the confusion  Come bounce with me (Come on!)  You can smoke a whole ounce with me (Right on!)  Take em out!    I'm tired, I'm hungry  You're lazy, disgusting  You're lay around my house and ya never do nothing  I seen it, believed it  Planned it, conceived it  Missed me with the bullshit bitch I don't need it  I cheated, you cheated  We cheated, so beat it  Eat it like a dick bitch you too conceited  I broke it, replaced it  I slammed it, I chased it  Hands in the air if ya love gettin wasted baby!  You never seen us before  You betta come and get it  You with it I'm with it  I'm busy baby you fuckin with it  Is it your place or mind  don't want to waste your time  And you can get it how you want it it'll blow ya mind  Its over time  Takin pride in the bump and grind  A hit from behind to leave you with a broken spine  This what its all about  You better stall me out  Its just the game of the name you bitches callin out    [Chorus]  Pop it, drink it  Float it, sink it  Plan to stop me then you better rethink it  Drive it, use it  Pimp it, abuse it  Shit motherfuckers do to hip-hop music  I live it, I die it  I'm laughin, I'm cryin  Pop two of these bitch, lets start flying  I hear it, I taste it  I touched it, I faced it  Breakin down the bullshit back to the basics  I had to kick in the door  that's how I had to get it  I shitted with lyrics  And getting better for fuckin credit  Gettin gangsta with it  The best that ever did it  Hit it and quit it my nigga  You shouldn't babysit it  We need more emcees and less wannabes  Three hundred and sixty degrees of reality  that's what its all about  Kill em and haul em out  Now feel the aim of the name you haters callin out    [Chorus]",2
255,Xzibit,/x/xzibit/scent+of+a+woman_20361083.html,Scent Of A Woman,"Yeah, check it out, they say behind every strong man  Is an even stronger woman    [Chorus]  Cause she, was put here to defeat me  Cause she, cuss me out, quick to leave me  Cause she, not what I want, not what I want, not what I need  Cause she, blow my phone up, to reach me  Cause she, tried to lock, now she leaves me  Cause she, not what I want, not what I want, not what I need    Man, X aint' with that sucka shit  I'm from a place, where they quick to say ""Fuck A Bitch""  And gettin' grits, off of pussy, try ta get a hitch  But I'm a bachelor, stackin' it, drinkin', need to quit  Me and my clique, ride through cities like we own the shit  You caught my eye, looking fly, body lookin' thick  So who am I? I reply with my government, exchange the numbers  Escapades for days, satisfying my hunger  Don't trip, you from a long list, a long line  Get in line, you so fucking fine, you spendin' time  Introduce you as a friend of mine, never my woman  I got twenty twenty cord vision, seein' you comin'  Livin' my life, I don't need a wife  But you persist, tryin' ta strengthen our relationship  But I'm a dog, and a dog gotta run the streets  Without a leash, this ain't workin' so I'm sayin' peace  You ain't the one for me!    [Chorus]    You found some way to hold on, through all the bullshit  Never seen a woman so strong, I used to pull shit  Now them days, long been gone, I gotta move in them streets  Provide a place for all my peoples to eat  I'm feelin' stuck, had to hustle up  The ATF hit the house, had me shackled up  You lost your mind, hate the time, I was in and out  You never let a brother down, when you stressin' out  You stressin' wanted me, to figure out a different route  You could've left, but you a rider and stuck it out  And it's a trip, because it's like you never missed a beat  You waited anxiously, patiently, stayin' strong for me  I sat aside, thinking back to the way I was  The way I am, and how I gotta be a stronger man  I understand that you love me and you want the best  But if you want to take the good, you gotta take the rest  I rock a vest, baby!    Cause I, run these streets for my struggle  Cause I, carry heat for my troubles  Cause I, is that what you want, is that what you want, is that what you need?  Cause I, want family so I'm buildin'  Cause I, want futures for my children  Cause I, is that what you want, is that what you want, is that what you need?    And all this time it was you  Baby forgive me for the pain, I was puttin' you through  It's me and you against the world, so I'm keepin' it true  I know I haven't been the best, the wrong things I pursue  I used to think I was the MAN, wasn't havin' a clue  I wasn't lookin' for no love, but I found it in you  It's so true, behind every great man is a women  Every time you call me, Baby Girl, I'm a come runnin'  You got a soldier livin' right, girl you saved my life  I sacrifice, anything to keep my family tight  I seen the light, and when the world try to beat me down  You always given me another reason, I can smile  Cause you believed in me, when there was nothin' there to see  My wife can be my better half, complete my family tree  Ugh, nothin' can stop us now, Vera Wang gown  Watchin' your father, walk his little lady down the isle  Cause you the one for me!    Cause she, was put here to complete me  Cause she, wooze the earth, underneath me  Cause she, got what I want, got what I want, got what I need  Cause she, won't let go, she won't leave me  Cause she, won't leave, what she don't need me  Cause she, got what I want, got what I want, got what I need    Dedicated to the real ones out there  Ugh, yeah, this is for you",1
256,Xzibit,/x/xzibit/sorry+im+away+so+much_20148139.html,Sorry I'm Away So Much,"(Xzibit talking)  Come here Tre, what's up son, come on  To whom it may concern, yeah, listen  Sorry I'm away so much, yeah, yeah  All the sons, daughters, penitentiary niggas, yeah feel me  Uh, sorry I'm away so much, yeah    (Xzibit)  My son was born about four and a half years ago  Loved and protected him, amazin how fast they grow  I came to know about his likes and his dislikes (yeah)  Video games, taught him how to ride his first bike (that's it)  This is the life my little nigga, I see you gettin all upset  When I leave the house, poutin, let me tell you about  Tryna make it in this world and provide for you  Cause on them overseat plane rides I miss you too  Never knew that I would have to be away so much  Five thousand dollar phone bills keepin in touch  We Starskey and Hutch, yeah, we partners for life, yeah  I rock mics, so I'm sorry when I hug you if I squeeze too tight  Long nights in the studio take me away  Gettin mad 'cause I'm tired and you want me to play  Money can't replace time, I'm just tryna get you outta the fine relyin  And expand your mind my lil' ni', yeah  Yeah, c'mon    (Chorus-X)  Look, sorry I'm away so much  Understand me, yeah  It's for you, hah, yeah (you, and you, and you)  c'mon, look, sorry I'm away so much  Huh, we keep it gangsta  Look    (Xzibit)  I got a brother locked down, he be out in a couple  Knuckle for knuckle, a veteran and nothin but muscle  Now broadcastin live from behind the wall  Stayin tight through long kites and telephone calls  Gettin hype when you see your brother on T.V.  Can't wait for your release so you can roll with me  Arrange everything exactly how it's supposed to be  For right now here's a thousand, J, stay lo-key  You say damn Xzibit, whyn't you pay a nigga a visit  Time limits got me movin a million miles a minute  Knee deep, gotta strike while the iron is hot  Still gotta eat and keep the lights on when it's not  Sleepin on cots, bullet wounds got you in knots  I wish I was there to snatch you up instead of the cops  Muthafuck it, do the time and get it out of the way  You goin from convict to corporate nigga in one day (in one day)    (Chorus)    (Quik)  Now I ain't never been this hot before  So in essence it's obvious, I ain't never been this out before  I'm spending 25-8 days, 366 times a year  Up in the studio freakin and mixin rhymes in here  Nothin but beer, bud smoke, Hen and Coke, women and sheer  Callin playa niggas there  Not the kinda place I really want to bring my son  Get on lil' Dane, gon' in there and have you some fun  Used to be that ??? be up there sewin ya clothes  While I'm with you on the PlayStation showin you codes  Hit the X button stupid, forward, left, right, X  Now I'm tryna get your college fund, bustin with X    (Suga Free)  Come here, give that here dada,  no no don't do that mama 'cause dada be back  Here go your ba-ba, Pampers, flashy ???, you can see that  You tryna figure out  why dada talkin to you through this glass on the phone  Ooh, I socked a bitch and then she snitched, but I'll be home  Can't keep me away, just can't stay away    (Chorus-Suga Free)  (Suga Free talkin to fade)",2
257,Xzibit,/x/xzibit/spit+shine_20299265.html,Spit Shine,"I ma' clean this whole shit out like colonics  With words put together better than Sony electronics  King of the jungle, humbly stay honest  Eat with the lions, swim with pyranhas  Gasoline the seem, strike the match  Inferno, I'm too thorough nigga' so stand back  (Oof!)  I spit shine, get mine and rip rhymes  And make my career take an incline  I'm strict with knives, straight with razors  Good with grenades and great with gauges  Been around the world in a million stages  Watch niggas bitch up and go through changes  I had guns before thugs was in fashion  I mashed out before niggas knew mashin'  I knew terror before the plane started crashin'  I got punch lines and niggas ain't laughin'  I'm gon' be here after the smoke die down  Insomnia style, I won't lie down  Fight the good fight, don't need no help  Keep your hands up, defend yo' self  Move like I move and live life long  Can't move up if ya' heart not strong  Get'cha own shit 'cause this shits mine  (Yeah)  Every time I spit I shine  Cocksucka' I preach what I practise, back shit up  Wrap this rap shit up, still actin' up  Get found in a trunk of an Acura  Y'all suck like jail and Dracula  X turn up the heat, increase the hatred  Straight stone faced don't fuck wit gay shit  So I guess that means I can't fuck wit you now  Two down, let off, vacate to new town  It feel like Bishop and juice now  Got a flame thrower that'll burn big holes through your goose down  (Yeah!)  Rough sound, same strong background  Been on black, the big boys layin' chips down  My whole train of thought is  To bully any mothafucker wit problems and not get caught  I was blessed with life but I curse to death  I'm a spit to my very last breath, fuck y'all  I'm gon' be here after the smoke die down  Insomnia style, I won't lie down  Fight the good fight, don't need no help  Keep your hands up, defend yo' self  Move like I move and live life long  Can't move up if ya' heart not strong  Get'cha own shit 'cause this shits mine  Every time I spit I shine  Let me give this a three second look, I hit a million dollar target  You ain't came up yet, well nigga' let me show ya'  Come across dope like planes and boats  Like balloons filled with Coke down a mexican's throat  You ever seen a man get smoked, they shit on they self  Their body shake for a second then it gets dissected  For evidence of the weapon and the people involved  Let one nigga' talk, everybody gettin' caught fa sho'  I say that to say this  (What?)  If you can't handle the time then ride the bitch  Might as well touch ya' tail and jump the fence  Castrate ya' self, expose the bitch  X go head up, but fuck, never ran from it  I got a gauge with buck shot that you can't stomach  You ain't a killa, you a album filla  You ain't a soldier, you a rap promoter, game over  I'm gon' be here after the smoke die down  Insomnia your style, I won't lie down  Fight the good fight, don't need no help  Keep your hands up, defend yo' self  Move like I move and live life long  Can't move up if ya' heart not strong  Get'cha own shit 'cause this shits mine  Every time I spit I shine  ",2
258,Xzibit,/x/xzibit/spread+it+out_21046447.html,Spread It Out,"I'm heavy hearted, heavy headed, misunderstand it  Try the permanent repercussions, I empty the cannon  I'm addicted to ganja, roll it up in a wood  Drink a gallon of heaty, throw it up with the hood  I'm a rhyme for my people, give my people a voice  Never follow the leader, use the weapon of choice  This is not an illusion, this is not a mirage  Conversation with God, spilling my soul out  I own assault weapons that fall down like Megatron  The iron mob, try better bombs, I'm better alone  So tag along like a dog with a bag of bones  Smoke to the sack of gold, nigga on a grind  Put my motherfucker records on  So they can relate to the hate and the pain  To the struggle and strain  Never take it in vain, bring the one and the same  Press and push your forehead at the back of your brain  So now    [Chorus]  Let's spread it out, nigga  Yeah, yeah  Spread it out, spread it out, spread it out  It go oooo, oooo  And you can't get none, you don't want none  You can't get none  Spread the fuck out, gets these hot ones    I try not to get involved with the nonsense  I'm from the time where you couldn't pause comments  Couldn't hide behind a computer  Catch a fatal get shot by a shooter  A barracuda for Buddha  I maneuver to the manure, ignore the allure, the illusion  My bad, sorry for all the confusion  If you thought I was finished, if you thought I was done  The saga continue, bring it back on the one  I'm coming back with a gun, cause I saw that I know  Meditated intentions, my shit ready to go  Never taking a smoke, in my profession you need aggression  A weapon, you can brand the shit to your own discretion  And I hear, just a sandwich, nigga, what's your preference?  I chose bad and now I'm headed in a right direction  They're sick of the decisions, now my family is good  Make you well understood, put you back where you should be    [Chorus]    This go for all my people, people who see we're equal  I feel they come, it is dark, I protect us from evil  We misheard an illusion, car can make a confusion  People constantly losing, we suffer everywhere  Enough with all this swagger, party's a baggy bagger  We hear a session is starting, let me show you what's heading at  Money's so fucking tight, the root to all them fights  She make you wanna not ever, not ever come home at night  But she know that you go off with that stripping ho  While your woman is wondering where does all your money go  You try to make it rain, maybe lock you a chain  Maybe inducing brain from bitches everywhere  Pussy nigga, you lame, get on top of your game  Feed your family, man, this is simple and plain  Children retain, remember living upon the pain  That's when they curse your name, they will see you do the same  Yeah, so spread it out, nigga    [Chorus]",2
259,Xzibit,/x/xzibit/state+of+hip+hop+vs+xzibit_21032160.html,State Of Hip-Hop Vs. Xzibit,"Man, I'm talking about that six four rag top  Green, with the back racked  Everything mat black, caught it in a six pack  You know what the fuck it is and what I came to do  Now put your hands up in the air, like I'm about to shoot  My agenda is here, crystal perfectly clear  Breathe apocalypse in, we have nothing to fear  We have nothing to lose, pressure applying the rules  Wasp on a motherfucker and knock him up out of his shoes  That's what my coast love, good money, great drugs  Every bad bitch you can think of  Swagged out, locked out, flamed on, purve out  Shit face from shots, your words come swirled up  Better put the word out, mind I find the mediocre  I'm a bust it down, serve 'em like a bunch of smokers  You can fuck around, who else get the fly  You know I asked your little mind is your prime world dying over    [Chorus]  Order in the court, that's what you came to see  The state of hip hop versus mister X to the Z  Not a verdict to see, just the moment of truth  Fighting the fight of my life, jury ready to shoot  I be my own attorney, watching you try to burn me down  Testimony testifier from the underground  Order in the court, that's what you came to see  The state of hip hop versus mister X to the Z    I create in a dark, darkest place in my heart  I finish off with your started terror, I tear you apart  I am not for the cage, I'm the climb to the change  Dread the eye and the needle, that means accurate aim  That means I can arrange haters and hideous things  I'm the sickness you feel, sickness from popping a vein  Paranormal presence to people who can never explain  Why deal with the devil when dealing with you is the same  I got a proposition for all you bitches listening  Get in position, let me nail it like a crucifixion  Give you what you've been missing  A man in my condition shouldn't be allowed around crowds without supervision  Call it a superstition, can't get this out my system  I got a fetish for fucking over my opposition  It's time to set the standing, the mother ship is landing  We didn't come here in peace, we're here to take the player    [Chorus]    I came up with the wolf, they came out with them tools  Elevate you out the earth gravitational pool  This is not for the week, this time works for the streets  Mister X to the Z, motherfuck, what you think?  Motherfuck, what you blog, this for my loss and my dogs  Standing tall, still calling shots from behind the wall  I've been tried and I'm true, reassemble my crew  Carry on tradition, position I'm put here to do  Make movements my elemental, I did make some improvements  You can check my potential, tool to never pursue it  If I listen to critics, there would be no Xzibit  Dreams splattered and broken never breaking my spirit  Listen close, you can hear it, the footsteps of the future  Ain't no time like the present, live the past and excuses  Fucked on anything, fuck it, I keep it exclusive  You just saw as if acoustic, this that real nigga music",2
260,Xzibit,/x/xzibit/symphony+in+x+major_20148123.html,Symphony In X Major,"Time to snap out of it, welcome to the real world  My life like a Hitchcock flick, stick to the script  If she can't stick to the script, stick to this dick  How she actin off of the fifth? Ridiculous shit  We don't need conversation, just crowd participation  If you here on vacation we got, rules and regulations  Seperate myself from y'all, segregation  Tryin to stop Xzibit and Dre? Humiliation  Pure elevation, got me some inspiration  Two bitches in bubble baths, a beautiful invitation  Got a live occupation, live for the moment  I'm faced with an altercation manhandlin my opponents  I got eyes in the back of my head  I never sleep so they bloodshot red  Yo we so far ahead of our time  If we can stop life and press rewind  You still wouldn't catch up 'til 2K and a dime, so turn it up    Turn it up! Turn it up  This is it! This is it  We the shit We the shiiiiiiiiiit Get with it!  Give a fuck Give a fuck  Who you wit Who you wit  Turn it up! Turn it uppppppppppp Get with it!    Truthfully speakin, it's lonely up here all by myself  So I had to come down and pass around some help  From N.W.A to whatever's next  Make sure it says ANDRE YOUNG in bold letters on big checks  Your shit ain't sellin? Fuck it, get Dr. Dre on it  You got a budget? I'll get down, give me half of it  One session, one song, I'm gone  The first week, you hit the streets, a star is born  to add to my universe - let me show you  who can invade who nigga, and who can do who the worst  Warning from the Surgeon General  Watch out for fake hits and bullshit that sounds identical  Pick it up, read the credits, who you thought it was?  Twenty years in the game, with a constant buzz  Pick a year, any year, see how hot I was  Same shit today, and still don't give a fuck!    Turn it up! Turn it up  This is it! This is it  We the shit We the shiiiiiiiiiit Get with it!  Give a fuck Give a fuck  Who you wit Who you wit  Turn it up! Turn it uppppppppppp Get with it!    Stay.. in your place Stay in your place nigga  You can't face, what we bringin  What we bring to the game, playa  Bounce like this Bounce Bounce like this  Blaze your shit Blaze your shit  And get high for meeeeeeee    Let me give y'all niggaz somethin to hold  This product not to be sold  Know you can't cook it over a stove  You can flip it and come back with a mitt  Don't make me reach through your limo tint  I just want my twenty percent  This is dedicated to the people that spoke too soon  I think I'll stop shootin you niggaz and shoot for the moon  Motherfuckers turn respect on and off like a light switch  I'll never be seen, like Farrakhan fuckin a white bitch  Jump I won't flinch, dump I don't miss  X holdin this, I'm never losin faith or focus  So say what you gotta say, every day a holiday  We don't blow the roof, we blow the whole fuckin spot away  Organize permission like, organized crime  Organized minds, organize they nickels and dimes  Organized vocab be organizing my rhymes  Organizing my business and organizing my time, so turn it up    Turn it up! Turn it up  This is it! This is it  We the shit We the shiiiiiiiiiit Get with it!  Give a fuck Give a fuck  Who you wit Who you wit  Turn it up! Turn it uppppppppppp Get with it!",2
